Field,Energy,Magnetization,Susceptibility
0.3,1.9745466845398742e-24,0.09550102249488762,6.44744916756292e+20
0.2,3.2842666707566424e-25,0.061554192229038844,7.717124698147362e+20
0.1,5.890797386912092e-25,0.03271983640081798,6.668497715145778e+20
0.0,0.0,0.00408997955010225,7.662216863954072e+20
-0.1,5.6212217411043175e-25,-0.04723926380368096,6.75802425441833e+20
-0.2,-4.461287096114515e-25,-0.07014314928425355,6.700366788995892e+20
-0.3,-1.948348487975456e-24,-0.09979550102249488,7.389203920013581e+20
-0.4,-1.189929681635996e-24,-0.1102249488752556,7.465878658695127e+20
-0.5,-2.5277462844580708e-24,-0.12229038854805722,5.800910328405577e+20
-0.6,-1.537720233128832e-25,-0.16380368098159503,6.287292233147853e+20
-0.7,1.0033149916155406e-24,-0.17280163599181989,6.908914810461931e+20
-0.8,3.716347072065465e-24,-0.1997955010224949,6.151252108324397e+20
-0.9,5.393980862208588e-24,-0.22719836400817972,7.453850536181567e+20
-1.0,-2.8666142617586917e-25,-0.2654396728016359,7.281386882256142e+20
-1.1,-6.763880763721882e-24,-0.2811860940695296,6.801897224956145e+20
-1.2,-1.6197319788957098e-24,-0.32269938650306773,6.147715137756445e+20
-1.3,2.440798646584868e-24,-0.34887525562372235,6.504246616169159e+20
-1.4,-8.95674575296525e-25,-0.38445807770961193,5.829000173429597e+20
-1.5,-3.078288096319018e-24,-0.3605316973415132,6.269207654182385e+20
-1.6,7.602792579795554e-24,-0.3940695296523517,5.980314681424926e+20
-1.7,3.9663689914519446e-24,-0.4243353783231083,6.3320373334148e+20
-1.8,3.557259472638034e-24,-0.4435582822085894,5.793557790272844e+20
-1.9,-4.396930656728005e-24,-0.4746421267893657,5.403618898071321e+20
-2.0,-9.518678085071541e-24,-0.5063394683026586,5.35765039360105e+20
-2.1,1.0484973885889597e-24,-0.5231083844580772,5.434216116066576e+20
-2.2,-2.827506808916153e-24,-0.5192229038854802,4.9279084695973816e+20
-2.3,-4.100017762331289e-24,-0.5460122699386503,5.5958750516816216e+20
-2.4,-1.4365724133496918e-23,-0.5723926380368094,5.0872417259350275e+20
-2.5,-1.65637148568507e-24,-0.5856850715746422,4.377194884422541e+20
-2.6,1.1895499976278135e-24,-0.6253578732106336,4.5980617383120385e+20
-2.7,-2.2917157207730084e-23,-0.6071574642126787,4.7104211184083377e+20
-2.8,6.628523414805721e-24,-0.6224948875255614,4.908140195738501e+20
-2.9,5.268685139509185e-24,-0.6521472392638039,4.2529406238545995e+20
-3.0,-1.20226941190184e-23,-0.665848670756646,3.725604960584493e+20
-3.1,3.536946378200411e-24,-0.6885480572597132,3.925867749624225e+20
-3.0,1.5929642563190196e-23,-0.6640081799591003,4.3318077997718444e+20
-2.9,-1.071904907693249e-23,-0.649079754601227,4.129098202325434e+20
-2.8,-3.853792683026581e-24,-0.6241308793456026,4.476544996060353e+20
-2.7,7.088890274723933e-24,-0.6085889570552145,4.733811153225651e+20
-2.6,-2.6308304926789404e-24,-0.6044989775051121,3.941929472134853e+20
-2.5,1.1945808107362012e-23,-0.592638036809816,4.778108075715137e+20
-2.4,1.3099098282208568e-23,-0.5560327198364007,4.627423439190916e+20
-2.3,4.169879619836402e-24,-0.5523517382413082,5.289369903562036e+20
-2.2,9.083939895705528e-24,-0.5276073619631898,5.1523970844449427e+20
-2.1,-5.968063082576685e-24,-0.5030674846625767,5.7115775957394457e+20
-2.0,5.934461047852753e-24,-0.4901840490797547,5.139242461031261e+20
-1.9,2.8314934910020447e-24,-0.46973415132924323,5.417391280043001e+20
-1.8,-3.6256025941104266e-24,-0.4584867075664623,5.2738169233933166e+20
-1.7,-2.7335350168916176e-24,-0.43660531697341576,6.365905037893937e+20
-1.6,-1.746546437627809e-24,-0.40879345603271927,5.802436555431531e+20
-1.5,-1.1418996546012298e-24,-0.39100204498977487,6.260958760494875e+20
-1.4,-1.674406476073629e-25,-0.3564417177914108,5.8113274335029225e+20
-1.3,2.6974650361145266e-24,-0.3382413087934559,6.01647172644298e+20
-1.2,-1.3190222444171802e-24,-0.3092024539877301,6.903088499355159e+20
-1.1,-4.884444923231079e-24,-0.28916155419222905,6.738413448426923e+20
-1.0,3.5937091374233084e-24,-0.256441717791411,7.286207821591898e+20
-0.9,-1.6521949615950924e-24,-0.24887525562372176,7.250571631828684e+20
-0.8,-2.4132715559918308e-24,-0.21247443762781185,5.720020296033472e+20
-0.7,-6.365402397137014e-25,-0.19897750511247453,7.643756784688533e+20
-0.6,3.158591264049077e-24,-0.16646216768916142,7.075273556283793e+20
-0.5,-2.5467304848670686e-24,-0.12433537832310833,7.256058781374165e+20
-0.4,1.841467439672813e-24,-0.10204498977505097,6.846630212310207e+20
-0.3,3.924034224539884e-25,-0.0795501022494887,7.08875522834581e+20
-0.2,1.4439382831083886e-24,-0.06114519427402868,7.35122993805992e+20
-0.1,2.393907671574642e-25,-0.02106339468302658,7.621117750471214e+20
0.0,0.0,-0.008997955010224941,7.315290925474128e+20
0.1,4.1898130302658815e-25,0.024335378323108392,6.551196266584622e+20
0.2,-3.3450161120654347e-25,0.04008179959100205,6.750804958327618e+20
0.3,-1.2603610651533722e-24,0.07627811860940692,7.45875626590765e+20
0.4,-1.080580687280166e-24,0.09550102249488757,7.016077750922544e+20
0.5,-1.804448248875252e-24,0.14437627811860945,6.867088922204846e+20
0.6,9.921143133742343e-25,0.16094069529652347,6.108009009257572e+20
0.7,-2.845162115296516e-24,0.16891615541922292,6.387453909950007e+20
0.8,2.1004119332515382e-24,0.20858895705521455,6.729934409394241e+20
0.9,3.456453368466256e-24,0.24314928425357882,6.242934746093814e+20
1.0,-1.1960046257668722e-25,0.2564417177914112,6.907122099352127e+20
1.1,-5.197684229979552e-24,0.3044989775051128,6.559990241352805e+20
1.2,-1.2142294581595106e-24,0.30449897750511273,6.690300958372723e+20
1.3,-4.479322086503084e-24,0.3355828220858897,6.030086640546938e+20
1.4,-3.375390832719845e-25,0.3629856850715747,6.177924742538752e+20
1.5,4.76978035276074e-24,0.3787321063394684,5.7984756329118676e+20
1.6,-1.3428664001308818e-23,0.402044989775051,6.147690911930712e+20
1.7,-1.1924925486912084e-23,0.42781186094069534,6.119201340780762e+20
1.8,6.509682320245401e-24,0.4552147239263804,5.807475527199468e+20
1.9,2.795423510224946e-24,0.47075664621676905,5.559475748405451e+20
2.0,-1.3133269842944765e-23,0.5036809815950919,5.477011037355914e+20
2.1,1.1920179436809828e-24,0.5194274028629854,6.191370075862075e+20
2.2,-2.359736110838448e-24,0.5077709611451942,5.428765305259739e+20
2.3,-1.7111788722658463e-23,0.550715746421268,5.047244887526371e+20
2.4,3.695084767607369e-24,0.567075664621677,4.649699086021103e+20
2.5,-1.5899267842535762e-24,0.5842535787321061,5.327561917947946e+20
2.6,-2.231516821276057e-23,0.6122699386503068,4.73453792799991e+20
2.7,-3.81867191226994e-24,0.6261758691206543,4.568263972568415e+20
2.8,1.5893572582413083e-24,0.6194274028629858,4.9060325488929715e+20
2.9,4.7401650001226936e-24,0.6619631901840493,4.4224245012056166e+20
3.0,-7.045036771779146e-24,0.6764826175869119,3.666336477745808e+20
