Field,Energy,Magnetization,Susceptibility
2.6,3.659375761554211e-25,0.8866462167689159,8.593097248857829e+18
2.7,-2.764389983408989e-24,0.8792638036809823,1.1189987674511241e+19
2.8,-2.917537491873207e-24,0.8958282208588954,8.086359593980866e+18
2.9,1.8892247542965164e-24,0.8996728016359901,5.385613053083758e+18
3.0,-1.379378714887523e-24,0.9077402862985686,8.174865620337722e+18
3.1,1.5564829790736203e-24,0.9088957055214716,6.013652445983295e+18
3.0,1.9844608552147294e-24,0.9088650306748453,5.826816820936649e+18
2.9,4.0599870785296585e-24,0.9024335378323108,7.044303866220444e+18
2.8,-7.448219280122707e-25,0.8933435582822086,7.426475353025843e+18
2.7,-4.165815671728011e-24,0.8846932515337412,9.135195524745849e+18
2.6,-1.6349377742249377e-24,0.8837730061349692,9.828502320589505e+18
2.5,-1.827892519478532e-24,0.8813292433537822,7.271811624645741e+18
2.4,1.6159361310224957e-24,0.8706952965235171,9.385735986991622e+18
2.3,4.254681218220851e-25,0.8664008179959106,1.1646977596090372e+19
2.2,4.392466400817995e-24,0.8394580777096114,1.3340008517361238e+19
2.1,3.218524975920237e-24,0.8319836400818007,1.0204983766509742e+19
2.0,-8.079349745603174e-25,0.8285889570552151,1.6122290103254458e+19
1.9,-6.266000548860961e-24,0.8118404907975466,1.1495287587780039e+19
1.8,-2.5455770107730082e-24,0.8048261758691201,1.3386767389399849e+19
1.7,5.323684319564422e-24,0.7779959100204503,1.96972346531325e+19
1.6,-2.617868887926375e-24,0.7742024539877302,1.5835386676442302e+19
1.5,-6.33656776472396e-25,0.7499386503067489,2.3307794195204985e+19
1.4,-8.618079190347624e-25,0.7312065439672804,1.7017043725430565e+19
1.3,-3.3221093891472345e-24,0.7134969325153374,2.4054773308174397e+19
1.2,-4.274943748916136e-25,0.6918813905930469,2.6287791830238126e+19
1.1,2.4091580044682916e-24,0.6544989775051122,3.345438160868116e+19
1.0,2.514004617811872e-24,0.6150000000000002,3.1917240848257122e+19
0.9,-1.7820416329018352e-24,0.6037423312883433,3.800635068516258e+19
0.8,2.3003341430388438e-24,0.5686400817995914,4.26462746504591e+19
0.7,-5.612859544723919e-25,0.5201635991820046,4.547657182312241e+19
0.6,2.5734016191124666e-24,0.45851738241308754,4.0162358335211086e+19
0.5,1.0662241468404988e-24,0.41420245398773003,4.648505964099816e+19
0.4,-5.737809261840474e-25,0.34673824130879366,6.300145547852831e+19
0.3,2.4891986498793398e-24,0.26705521472392635,6.724357321470476e+19
0.2,2.5178716464171865e-24,0.18662576687116564,1.163936069366011e+20
0.1,8.274860254417282e-25,0.09467280163599182,4.028223074953146e+19
0.0,9.255877147239268e-25,0.028599182004089983,4.067072820509718e+19
-0.1,-5.629864824846604e-25,-0.09293456032719842,7.232582139229493e+19
-0.2,-4.606844968139025e-25,-0.1875766871165644,6.882488976848133e+19
-0.3,-2.218574889e-24,-0.27657464212678956,8.001189160998332e+19
-0.4,-2.804019183276065e-24,-0.3588957055214724,5.150393911473586e+19
-0.5,-3.901222704979534e-24,-0.41786298568507163,7.360606241116026e+19
-0.6,-2.4147957664049118e-24,-0.4772597137014316,4.42383565555871e+19
-0.7,-1.1854469780102304e-24,-0.5148261758691204,5.265323651688535e+19
-0.8,-3.2520747583149354e-24,-0.563047034764826,2.979702382762927e+19
-0.9,-1.0976380658179925e-24,-0.5974437627811862,4.275982412425085e+19
-1.0,-7.375466885276182e-25,-0.6240490797546007,2.9507464644650197e+19
-1.1,4.0950506077095036e-25,-0.6571165644171773,2.0761883991722615e+19
-1.2,7.97741379660534e-25,-0.6768404907975458,1.9260621679320285e+19
-1.3,3.7784426744990184e-25,-0.7049795501022488,2.264740424016884e+19
-1.4,-2.8805008628588907e-24,-0.7187832310838446,2.467466071070629e+19
-1.5,-4.323332542024527e-25,-0.7536400817995913,2.4167326494863122e+19
-1.6,-2.2044636467852727e-24,-0.7752658486707555,1.644626207180986e+19
-1.7,-3.1439643674744368e-24,-0.7881697341513283,1.6763789970665495e+19
-1.8,1.3555470602985663e-24,-0.8011451942740284,1.9062642174351483e+19
-1.9,2.8786411133128895e-25,-0.8086809815950916,1.2512027327578132e+19
-2.0,-1.0870566630674849e-24,-0.8241206543967278,1.0674280407637694e+19
-2.1,-5.4186643534826356e-24,-0.8389059304703486,1.582356144520316e+19
-2.2,-4.032192180989791e-24,-0.8443353783231087,7.977355490728162e+18
-2.3,-1.82365047548262e-24,-0.8573517382413087,8.273116485097685e+18
-2.4,-9.627677623885536e-25,-0.867934560327197,1.068885224190874e+19
-2.5,-4.973640092535807e-25,-0.8716564417177913,8.751794577241138e+18
-2.6,-3.472542629914116e-24,-0.8700306748466253,8.356901503682846e+18
-2.7,-3.0360562453721828e-24,-0.8924744376278121,7.746259281900322e+18
-2.8,5.058056941104303e-25,-0.9043456032719835,7.089809051781067e+18
-2.9,3.92286152632514e-24,-0.9026175869120648,8.271753782441201e+18
-3.0,6.891396716359931e-25,-0.9012985685071556,6.607357787326371e+18
-3.1,-1.8618717258425322e-24,-0.9143353783231084,6.32922108116961e+18
-3.0,1.139206583660531e-24,-0.9018609406952955,4.5655113131505034e+18
-2.9,-1.4490556816993832e-24,-0.8964928425357864,9.006550333255468e+18
-2.8,-2.216877921836404e-24,-0.8896012269938636,8.116202783176769e+18
-2.7,-1.896286881867077e-24,-0.8938036809815941,9.26613308500268e+18
-2.6,4.673607475623626e-25,-0.8786196319018401,8.027236466078032e+18
-2.5,-3.0119391299079913e-24,-0.874069529652352,7.83053790165797e+18
-2.4,-2.619528461443766e-24,-0.8682617586912057,9.243842297011804e+18
