Field,Energy,Magnetization,Susceptibility
1.7,-4.459892210764897e-25,0.39029038854805714,3.873292862456469e+19
1.6,1.4639062768098163e-24,0.3433701431492848,8.803833516478726e+19
1.5,3.914529647321064e-24,0.32131697341513343,6.18781585650612e+19
1.4,-1.7867130006314962e-24,0.29245807770961135,6.854608455071928e+19
1.3,1.15027354715752e-26,0.30894887525562403,3.5755594013449916e+19
1.2,3.5933554825357715e-25,0.28608588957055214,5.818682684928099e+19
1.1,-1.2029698794682962e-24,0.23874028629856855,3.761833520240122e+19
1.0,-2.826272984212711e-25,0.18912065439672807,7.995800089708744e+19
0.9,-2.407758112570965e-24,0.23072392638036818,1.2074365157465185e+20
0.8,-4.3697670719999765e-25,0.21442126789366045,7.91070522920303e+19
0.7,-5.3625925451943235e-25,0.16593047034764802,1.0930562560225963e+20
0.6,-4.927449813137032e-25,0.11878118609406937,7.523031936230892e+19
0.5,-1.1894338826176353e-25,0.1177668711656443,1.0136401035119788e+20
0.4,2.307575763736608e-24,0.13453578732106336,5.6145190534167265e+19
0.3,6.123619335214731e-25,0.07107566462167685,5.460392799174887e+19
0.2,4.108715570126803e-25,-0.0018486707566462205,5.896751862143082e+19
0.1,5.799529640687188e-25,-0.02047443762781184,1.0772626843327578e+20
0.0,-1.0939666339468232e-25,-0.012458077709611453,6.041659123728684e+19
-0.1,-2.212013438642123e-25,-0.02327198364008179,1.0215545257580986e+20
-0.2,8.94661215348872e-25,-0.07322699386503066,8.215355648098814e+19
-0.3,-5.876547333349636e-25,-0.07333333333333328,7.576344063729825e+19
-0.4,3.747257554912086e-25,-0.08070347648261751,8.088214444321029e+19
-0.5,2.564870237668717e-24,-0.06780368098159506,6.083132768478529e+19
-0.6,-1.180099778692848e-24,-0.1245889570552147,5.5966035707153146e+19
-0.7,-1.2689829583637586e-26,-0.14390184049079732,9.502622616738721e+19
-0.8,-1.7544963343705576e-24,-0.20429447852760746,6.6199431522222326e+19
-0.9,-2.5833005367198536e-25,-0.19603271983640091,1.1095268910921055e+20
-1.0,-2.0184321170224888e-24,-0.20743558282208588,6.353726133840637e+19
-1.1,-1.423497378916978e-24,-0.2569652351738242,5.849744069745698e+19
-1.2,1.0698992078528094e-25,-0.28057259713701443,7.678664649224507e+19
-1.3,1.5628530554846595e-24,-0.2744458077709613,4.445357055528515e+19
-1.4,2.3337466049865015e-24,-0.32642944785276073,5.11503272117208e+19
-1.5,-2.5878301307975673e-25,-0.32785276073619596,4.1508624904250384e+19
-1.6,-7.721190526887528e-25,-0.3626748466257666,4.012732839673746e+19
-1.7,-1.226972918391823e-24,-0.354216768916156,5.171431218878379e+19
-1.8,-1.6214371640049128e-24,-0.3978486707566466,5.515865482722326e+19
-1.9,-1.1276874642274012e-24,-0.40009815950920186,4.410079795601566e+19
-2.0,9.541396643108552e-25,-0.4414969325153372,5.816431427387929e+19
-2.1,-2.5183692463918297e-24,-0.4708629856850706,6.2641777913268494e+19
-2.2,-1.7834473835059207e-24,-0.5036400817995913,2.9942105151764435e+19
-2.3,-2.9514767681652526e-24,-0.49806134969325144,3.4026798384418013e+19
-2.4,-7.619888257374342e-25,-0.5080245398773001,3.742096449245763e+19
-2.5,-2.554405852801658e-24,-0.5121063394683026,2.7251834948080787e+19
-2.6,-3.1759285194961205e-24,-0.5527198364008181,2.660147036650307e+19
-2.7,5.490687708744381e-25,-0.588171779141105,5.022416613880646e+19
-2.8,7.3670987559264e-25,-0.5570306748466265,2.8154475651199377e+19
-2.9,-3.348910149413481e-24,-0.5837873210633949,4.0498020354841035e+19
-3.0,-1.3096240881308789e-24,-0.6190838445807769,2.5714496989451604e+19
-3.1,-4.01022586423723e-24,-0.6244417177914117,2.386156822895937e+19
-3.0,8.880110207771028e-25,-0.6214069529652357,3.448424399377567e+19
-2.9,1.351672508052346e-24,-0.6020777096114529,3.469016545119055e+19
-2.8,-1.0253768539288404e-24,-0.5885153374233135,5.107274255101704e+19
-2.7,1.7193658658895664e-24,-0.5631574642126798,2.8749531703414755e+19
-2.6,-1.1922533678854346e-25,-0.5306175869120656,3.859215525788236e+19
-2.5,-2.5249071513293677e-25,-0.5257914110429456,3.7599105710894375e+19
-2.4,-6.873224129995944e-25,-0.49577096114519426,4.344909804691476e+19
-2.3,1.7745692537177905e-24,-0.5168425357873211,2.0825692394316796e+19
-2.2,3.1558923054036685e-24,-0.4792719836400815,3.1883384529928163e+19
-2.1,1.2243678943983677e-24,-0.4507484662576678,4.538467757279069e+19
-2.0,6.364121662658387e-25,-0.4138323108384453,3.226843561951716e+19
-1.9,-3.1387971277627835e-24,-0.42934969325153355,4.706222492085971e+19
-1.8,2.2287549740040928e-24,-0.3838200408997957,3.5019470008519516e+19
-1.7,3.97710628484252e-25,-0.36681390593047075,3.6726774422955807e+19
-1.6,1.2031863623427386e-24,-0.3451779141104295,6.8071283559746314e+19
-1.5,2.079664276834343e-24,-0.34319836400818043,6.589000764660704e+19
-1.4,1.4590244706224828e-24,-0.3358936605316977,7.1627609593462776e+19
-1.3,4.768354355451961e-25,-0.293865030674847,6.1073407640782774e+19
-1.2,3.0140298665946863e-24,-0.21779141104294494,7.947860087534264e+19
-1.1,2.0535230323877392e-24,-0.21752147239263797,4.549846143143114e+19
-1.0,-2.0100299673946915e-24,-0.2536114519427405,8.277982896330616e+19
-0.9,-5.673514329603347e-25,-0.22716564417177904,7.692441779458245e+19
-0.8,1.19804819588385e-24,-0.169488752556237,1.1874114481338396e+20
-0.7,8.472380796515314e-25,-0.14507975460122688,9.223552150409886e+19
-0.6,1.0653696717971347e-24,-0.14307566462167678,8.847902813109317e+19
-0.5,1.2365376753292377e-24,-0.10149693251533731,1.579093495095967e+20
-0.4,8.360658416850665e-25,-0.07661349693251537,1.11986422539022e+20
-0.3,-8.253897586175834e-25,-0.0851042944785275,7.072779071451951e+19
-0.2,-1.6376814349284221e-25,-0.031010224948875273,1.3780953456492482e+20
-0.1,-9.240709908924236e-25,-0.019345603271983623,6.919115821193069e+19
0.0,8.153808081799607e-25,0.02874437627811861,6.651251640463139e+19
0.1,-1.4683159439361908e-24,0.08038445807770953,1.195430157714873e+20
0.2,-6.054157040948849e-25,0.00974233128834356,5.24134443267403e+19
0.3,-1.3766161540826091e-24,0.062323108384458016,6.757442737695681e+19
0.4,6.724177023541901e-25,0.059689161554192155,7.468038342614227e+19
0.5,-5.900423861513314e-25,0.12574233128834347,8.186271865893506e+19
0.6,-1.005753719646626e-24,0.13878936605316983,5.976343584058493e+19
0.7,-3.928960684777128e-25,0.13331697341513288,9.582338956301989e+19
0.8,-1.1015108573578657e-24,0.18115337423312866,6.297767383323941e+19
0.9,1.1786997395337473e-25,0.21796319018404922,1.1326048778924232e+20
1.0,8.35157046822091e-25,0.20662576687116538,4.1981034321694605e+19
1.1,1.15416602977505e-26,0.23138650306748454,9.524315390199992e+19
1.2,5.9322459604089715e-25,0.2869202453987732,9.365235439096929e+19
1.3,1.0387976858486764e-24,0.2829775051124743,6.071770856175077e+19
1.4,1.6971566200998017e-24,0.28279754601227003,7.296680355378727e+19
1.5,-1.9536301938404874e-24,0.29645807770961186,6.949474657062086e+19
1.6,8.25577428554596e-25,0.3463967280163596,8.887922520698062e+19
1.7,1.3562580191902276e-25,0.348466257668712,4.063815803584918e+19
1.8,2.148164886095704e-24,0.36108793456032745,3.831648086472693e+19
1.9,9.952967456474445e-25,0.3986503067484665,6.074437635079768e+19
2.0,-2.4779603227484583e-24,0.43156646216768907,5.253050351704079e+19
2.1,2.7592761212760377e-25,0.4541922290388545,2.476051497819836e+19
2.2,1.7083576605249068e-27,0.47710429447852726,5.771283015572859e+19
2.3,-1.1918309170535884e-24,0.5174887525562369,5.6817492085525864e+19
2.4,-3.945793422887511e-25,0.5088670756646219,4.56945297609891e+19
2.5,-2.24566392224948e-24,0.5175950920245407,3.693775229474109e+19
2.6,-1.1852673120752562e-24,0.5485644171779146,3.2615238975299903e+19
2.7,1.4205628387124639e-24,0.5539959100204497,4.5657202608584606e+19
2.8,2.5198338944785548e-25,0.5925316973415148,3.2079352080013152e+19
2.9,3.448003513303891e-24,0.6082535787321064,2.758466290948489e+19
3.0,-3.100484476548045e-24,0.59796319018405,2.2082789876115583e+19
