Field,Energy,Magnetization,Susceptibility
2.3,-1.0915915235173693e-25,0.5525562372188138,4.83906025344749e+20
2.2,-1.1355969000654375e-23,0.5280163599182003,4.8410952228152574e+20
2.1,5.736835521595093e-24,0.5028629856850708,5.572557694341805e+20
2.0,-1.2795351075664637e-24,0.4844580777096113,5.852693031069626e+20
1.9,-1.104823511202448e-23,0.46319018404908036,5.89283522443301e+20
1.8,3.2633840503067465e-24,0.4523517382413087,5.372294905301864e+20
1.7,1.1134233539877285e-24,0.414723926380368,5.4475766589995044e+20
1.6,4.0368003749693314e-24,0.41411042944785276,6.44227695375297e+20
1.5,1.7569877478527613e-24,0.38691206543967327,5.655555373559014e+20
1.4,-1.8604516400817875e-26,0.35071574642126785,6.042344908405627e+20
1.3,-4.331245323312901e-24,0.32944785276073635,6.247792024168304e+20
1.2,4.886533185276066e-24,0.3306748466257667,6.764274517476763e+20
1.1,1.0295131881799589e-24,0.29959100204498984,6.628052698959713e+20
1.0,3.1191041271983623e-24,0.2820040899795499,7.084648950871377e+20
0.9,-1.4403312850306748e-24,0.23619631901840468,6.085902943207998e+20
0.8,3.4946116112883704e-24,0.21472392638036805,6.567064182488709e+20
0.7,3.6212362280163535e-24,0.17137014314928425,7.119461462557118e+20
0.6,2.037764071901839e-24,0.16707566462167708,7.060447350889424e+20
0.5,1.0830486333333333e-24,0.1333333333333333,7.376376345248373e+20
0.4,3.0754404662576604e-25,0.10858895705521467,7.505875497103724e+20
0.3,9.778761630674824e-25,0.07443762781186097,7.028033195958669e+20
0.2,-7.521540202045039e-25,0.05255623721881391,7.966517461925282e+20
0.1,2.1357225460122667e-25,0.03496932515337424,7.93474529137842e+20
0.0,0.0,0.027607361963190184,6.976747122723652e+20
-0.1,-8.920675772188145e-25,-0.030470347648261762,6.47880949907106e+20
-0.2,-3.227314069529619e-26,-0.0586912065439673,7.654440373869781e+20
-0.3,-1.7820468923926346e-24,-0.06993865030674845,7.32349136751005e+20
-0.4,-5.262420353374226e-25,-0.12085889570552141,7.577935215968898e+20
-0.5,-2.72138512862985e-24,-0.14314928425357876,7.516425844243005e+20
-0.6,-1.2404276547239276e-24,-0.1613496932515338,6.888553003870511e+20
-0.7,-1.758126799877297e-24,-0.18527607361963191,7.360774913428159e+20
-0.8,6.454628139059309e-25,-0.2065439672801638,7.498510846058124e+20
-0.9,-3.357355842331288e-24,-0.25092024539877317,6.368073249303779e+20
-1.0,-4.461287096114518e-25,-0.27402862985685067,7.096059314826821e+20
-1.1,-5.742720623721886e-25,-0.27811860940695315,7.473873181211637e+20
-1.2,-7.934636402944771e-24,-0.30613496932515366,7.220870769388356e+20
-1.3,-4.4595785180777274e-24,-0.334764826175869,6.008804252574804e+20
-1.4,-5.57869713218812e-24,-0.3646216768916157,5.490214112421109e+20
-1.5,-8.22965087730062e-25,-0.37955010224948876,6.425355214426268e+20
-1.6,-2.1110430854805692e-24,-0.42106339468302684,5.624994494302532e+20
-1.7,9.585122786503062e-25,-0.41963190184049126,6.003632038764828e+20
-1.8,3.2018752409815965e-24,-0.45419222903885464,6.06948994622328e+20
-1.9,6.344709618691184e-24,-0.470143149284253,5.4564917628968075e+20
-2.0,-1.5832823141104327e-24,-0.4926380368098155,5.548125949014608e+20
-2.1,1.1601244869938635e-24,-0.5202453987730064,5.250802388875925e+20
-2.2,1.7712638665603297e-23,-0.5163599182004089,5.209206645964112e+20
-2.3,3.362101892433547e-25,-0.5421267893660527,5.067957968592041e+20
-2.4,-5.271532769570561e-24,-0.568302658486707,4.252480333164388e+20
-2.5,3.1371391175869147e-24,-0.5824130879345605,4.847781550738162e+20
-2.6,-2.1866002031083823e-24,-0.5952965235173825,4.5310167653889075e+20
-2.7,6.176509603067485e-24,-0.6267893660531694,4.4480554249103665e+20
-2.8,1.189094376817992e-23,-0.6212678936605314,4.6256791797328373e+20
-2.9,-1.1313634233742299e-23,-0.6601226993865025,3.6464470747576966e+20
-3.0,-1.1179795620858902e-23,-0.6507157464212682,3.726368074097215e+20
-3.1,-1.3765253874560327e-23,-0.6891615541922292,3.717574099329014e+20
-3.0,-7.916411570552173e-25,-0.6642126789366051,4.20066129176153e+20
